countrycode,year,Ic_Struc,Ic_Mach,Ic_TraEq,Ic_Other,Ip_Struc,Ip_Mach,Ip_TraEq,Ip_Other,Nc_Struc,Nc_Mach,Nc_TraEq,Nc_Other,Np_Struc,Np_Mach,Np_TraEq,Np_Other,Dc_Struc,Dc_Mach,Dc_TraEq,Dc_Other,Kc_Struc,Kc_Mach,Kc_TraEq,Kc_Other,Kp_Struc,Kp_Mach,Kp_TraEq,Kp_Other,Ksh_Struc,Ksh_Mach,Ksh_TraEq,Ksh_Other
STP,2005,164,121,48,24,0,0,0,0,2123,767,233,106,0,0,0,0,45,102,49,18,121,146,58,24,0,0,0,0,0,0,0,0
STP,2006,144,178,34,30,0,0,0,0,2533,929,248,129,0,0,0,0,55,121,54,22,160,184,63,30,0,0,0,0,0,0,0,0
STP,2007,187,294,30,44,0,0,0,0,3016,1193,257,163,0,0,0,0,65,151,56,28,184,231,65,37,0,0,0,0,0,0,0,0
STP,2008,228,403,53,55,0,0,0,0,4043,1710,318,226,0,0,0,0,87,218,68,39,257,332,82,52,0,0,0,0,0,0,0,0
STP,2009,353,239,63,56,0,0,0,0,4604,1815,335,253,0,0,0,0,98,246,71,46,281,368,85,62,0,0,0,0,0,0,0,0
STP,2010,314,751,218,88,0,1,0,0,7522,3154,633,404,0,0,0,0,164,404,122,73,293,463,135,64,1,0,0,0,0,0,0,0
STP,2011,86,48,22,8,0,0,0,0,1141,619,94,86,0,0,0,0,24,90,19,25,586,367,66,56,1,0,0,0,1,0,0,0
STP,2012,759,612,282,121,1,1,1,1,15423,5381,1253,681,1,1,1,1,335,736,259,121,337,629,193,100,1,1,1,1,0,0,0,0
STP,2013,590,475,219,79,1,1,1,1,14528,4816,1137,604,1,1,1,1,316,665,240,113,383,740,222,118,1,1,1,1,0,1,0,0
STP,2014,946,762,351,114,1,1,1,1,24802,7558,1867,921,1,1,1,1,540,1040,394,169,514,789,263,120,1,1,1,1,0,0,0,0
STP,2015,1085,873,403,131,1,1,1,1,22106,6566,1677,793,1,1,1,1,478,890,344,148,398,1005,279,158,1,1,1,1,0,1,0,0
STP,2016,900,724,334,108,1,1,1,1,20654,5929,1545,706,1,1,1,1,448,810,321,137,658,897,323,136,1,1,1,1,0,0,0,0
STP,2017,939,756,348,113,1,1,1,1,21379,5924,1583,691,1,1,1,1,463,806,328,134,690,971,347,146,1,1,1,1,0,0,0,0
STP,2018,901,599,275,95,1,1,1,1,23391,6061,1631,694,1,1,1,1,507,837,348,136,815,941,362,138,1,1,1,1,0,0,0,0
STP,2019,793,546,251,85,1,1,1,1,24979,6073,1625,682,1,1,1,1,543,841,349,134,935,975,365,140,1,1,1,1,0,0,0,0
SUR,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,1970,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
SUR,1971,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
SUR,1972,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
SUR,1973,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
SUR,1974,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SUR,1975,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SUR,1976,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SUR,1977,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SUR,1978,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SUR,1979,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SUR,1980,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SUR,1981,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SUR,1982,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SUR,1983,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SUR,1984,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SUR,1985,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SUR,1986,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SUR,1987,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SUR,1988,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SUR,1989,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SUR,1990,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
SUR,1991,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
SUR,1992,0,1,0,0,0,0,0,0,20,3,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0
SUR,1993,1,1,0,0,0,0,0,0,52,9,1,0,0,0,0,0,1,1,0,0,7,2,0,0,0,0,0,0,1,0,0,0
SUR,1994,6,18,3,1,0,0,0,0,283,58,8,1,0,0,0,0,6,7,2,0,34,16,3,1,0,0,0,0,1,0,0,0
